2019-05-02 0:01,0.2467142,0.2377245
2019-05-02 0:02,0.2457501,0.2404261
2019-05-02 0:03,0.2429513,0.2380642
2019-05-02 0:04,0.245878,0.2394638
2019-05-02 0:05,0.2444562,0.2397677
2019-05-02 0:06,0.2448947,0.2377215
2019-05-02 0:07,0.2455148,0.237818
2019-05-02 0:08,0.2458335,0.2387991
2019-05-02 0:09,0.2461473,0.2399486
2019-05-02 0:10,0.2484554,0.2386662
2019-05-02 0:11,0.2461989,0.2379335
2019-05-02 0:12,0.2467661,0.2392945
2019-05-02 0:13,0.2441942,0.2378643
2019-05-02 0:14,0.24861,0.2380167
2019-05-02 0:15,0.2477999,0.2375066
2019-05-02 0:16,0.2454343,0.2375241
2019-05-02 0:17,0.2453951,0.2382766
2019-05-02 0:18,0.2468807,0.238003
2019-05-02 0:19,0.2461928,0.2396592
2019-05-02 0:20,0.2437764,0.2382408
2019-05-02 0:21,0.2459145,0.2366806
2019-05-02 0:22,0.2440722,0.2372336
2019-05-02 0:23,0.2458599,0.2390281
2019-05-02 0:24,0.2450531,0.2385574
2019-05-02 0:25,0.2440248,0.2379708
2019-05-02 0:26,0.2452612,0.2386658
2019-05-02 0:27,0.2455367,0.2383502
2019-05-02 0:28,0.245353,0.2375868
2019-05-02 0:29,0.2468881,0.2367258
2019-05-02 0:30,0.2476494,0.237405
2019-05-02 0:31,0.2484674,0.2703869
2019-05-02 0:32,0.245003,0.2551332
2019-05-02 0:33,0.2463899,0.2398402
2019-05-02 0:34,0.2473965,0.2400541
2019-05-02 0:35,0.2474068,0.2386545
2019-05-02 0:36,0.2451898,0.2389891
2019-05-02 0:37,0.2476793,0.2410428
2019-05-02 0:38,0.2461286,0.2388626
2019-05-02 0:39,0.2423916,0.2396769
2019-05-02 0:40,0.2463144,0.2378503
2019-05-02 0:41,0.2457702,0.2368097
2019-05-02 0:42,0.2460532,0.2390831
2019-05-02 0:43,0.2445422,0.2374691
2019-05-02 0:44,0.2451596,0.2385705
2019-05-02 0:45,0.2475535,0.2410851
2019-05-02 0:46,0.2493059,0.2392129
2019-05-02 0:47,0.2483983,0.2377104
2019-05-02 0:48,0.2465406,0.2349529
2019-05-02 0:49,0.2470559,0.2366923
2019-05-02 0:50,0.2471553,0.237016
2019-05-02 0:51,0.248723,0.2368394
2019-05-02 0:52,0.2476909,0.2369157
2019-05-02 0:53,0.2450364,0.2362911
2019-05-02 0:54,0.2469075,0.2359673
2019-05-02 0:55,0.2445353,0.2364909
2019-05-02 0:56,0.2465093,0.2349467
2019-05-02 0:57,0.2489932,0.2379317
2019-05-02 0:58,0.2465093,0.2365109
2019-05-02 0:59,0.2512433,0.2369551
2019-05-02 1:00,0.2469241,0.2365028
2019-05-02 1:01,0.2471107,0.236535
